x,y
inaccessible,-0.8
inaccessible,-0.8
inaccessible,-0.8
inaccessible,-0.5
inacceptable,-1
inacceptable,-0.8
inacceptable,-0.75
impureté,-0.5
impuissant,-1
impuissant,-1
impuissant,-0.5
impuissance,-0.8
impuissance,-0.5
impudent,-1
imprudent,-0.6
imprudent,-0.5
imprudence,-1
imprudemment,-1
imprudemment,-1
improviser,0.25
imprononçable,-0.8
improductif,-0.5
improbable,-0.5
improbabilité,-0.6
imprévu,-0.8
imprévisible,-0.5
impressionner,0.75
impressionner,0.8
impressionnante,0.8
impressionnable,-0.25
imprégné,0.25
imprécision,-0.5
imprécis,-0.8
impraticable,-0.8
impraticable,-0.8
imposteurs,-1
impossible,-0.5
impossibilité,-0.6
imposition,-0.5
imposer,-0.5
imposé,-0.8
impose,-0.8
imposant,-0.5
importuner,-0.8
importun,-1
importun,-0.75
importance,0.25
importance,0.5
importance,0.5
impopulaire,-0.5
impolitique,-1
impoliment,-0.8
impoli,-1
impoli,-0.5
imploser,-0.6
implorer,-0.4
imploré,-0.25
impliquer,-0.75
impliqué,-0.5
impliqué,-0.25
implication,-1
implication,-0.25
implacablement,-0.6
implacable,-0.5
implacable,-0.5
implacable,-0.4
implacabilité,-0.6
impitoyablement,-1
impitoyable,-0.75
impitoyable,-0.5
impiété,-0.5
impie,-1
impie,-1
impie,-1
impie,-0.5
impétuosité,-1
impétueux,-0.8
impétueux,-0.8
impétueux,-0.5
impétueusement,-0.8
imperturbable,0.25
impertinent,-0.5
impersonnel,-1
imperméable,0.4
imperméabiliser,0.6
impérieux,-0.8
impérieusement,-0.8
impérialiste,-0.8
imperfections,-0.6
imperfection,-0.5
impensable,-0.8
impensable,-0.75
impénétrable,-0.4
impédance,-1
impeccablement,1
impeccable,0.5
impeccable,0.5
impatient,-1
impatience,-0.5
impasse,-0.8
impasse,-0.8
impasse,-0.75
impasse,-0.25
impartialité,0.5
impartialement,0.4
impartial,-0.8
impartial,0.5
imparfait,-0.5
impair,-0.5
impair,-0.25
immunitaire,0.4
immortel,0.1
immoralité,-0.5
immoralement,-1
immoral,-0.5
immoral,-0.5
immodérément,-0.8
immodéré,-0.8
immobilisé,-0.5
immobile,-0.4
imminent,-0.6
imminent,-0.25
imminence,-0.25
imminemment,-0.25
immeuble,-0.6
immeuble,-0.25
immerger,0.25
immédiatement,-0.25
immaturité,-0.6
immaculé,0.6
immaculé,1
imiter,-0.4
imiter,-0.4
imiter,0.4
imité,-0.25
imitation,-0.4
imitation,-0.25
imitateur,-0.8
imbriqué,0.4
imbéciles,-0.5
imbécile,-0.8
imbécile,-0.75
imbécile,-0.75
imbattable,1
imaginé,0.6
imaginatif,0.5
imaginaire,-0.25
ilu,1
illustrer,0.4
illusoire,-0.25
illusions,-0.25
illusion,-0.5
illuminati,-0.8
illogiquement,-1
illogique,-1
illogique,-0.5
illisible,-1
illisible,-0.8
illisible,-0.8
illimité,0.5
illicite,-0.5
illicite,-0.5
illfated,-1
illégitime,-1
illégitime,-0.5
illégalité,-1
illégalité,-1
illégalement,-1
illégalement,-0.5
illégal,-1
il faut se méfier,-0.5
il est comme,0
ignorer,-0.75
ignoré,-0.6
ignoré,-0.5
ignorant,-1
ignorant,-0.75
ignorance,-1
ignominieux,-1
ignominieusement,-1
ignominie,-1
ignoble,-1
idyllique,1
idole,0.25
idolâtrie,-0.8
idolâtrer,0.25
idolâtré,0.4
idiots,-0.5
idiotie,-0.5
Idiot,-1
idiot,-1
idiot,-1
idiot,-0.75
idiot,-0.5
idiot,-0.4
idiot,-0.25
idiocies,-1
identifier,0.25
idées fausses,-0.8
idée fausse,-0.75
idéaux,0.6
idéalisme,0.6
idéaliser,0.6
idéalement,0.6
idéal,1
iconographie,0.25
iconographes,0.25
iconographe,0.25
Icky,-1
iciness,-0.6
iceman,-0.4
hystériquement,-0.8
hystérique,-0.8
hystérique,-0.75
hystérie,-1
hystérie,-0.5
hypothèque,-0.4
hypothécaire,-0.4
hypocrites,-1
hypocritement,-1
hypocrite,-0.75
hypocrisie,-1
hypocrisie,-1
hypnotiser,0.4
hypnotisé,0.25
hypnotise,0.4
hypnotisant,0.6
hypnotisant,0.6
hypnotiquement,0.1
hype,-0.5
hymnes,0.4
hygiénique,0.4
hybride,0.25
Hustler,-0.5
hurler,-0.5
hurler,-0.4
hurler,-0.4
hurler,-0.25
hurler,-0.25
hunker,-0.4
humour,0.5
humour,0.5
humoristique,1
humoristique,1
humoriste,0.6
humongous,0.25
humilité,0.75
humilier,-0.5
humilié,-0.8
humilié,-0.5
humilié,0.6
humiliation,-1
humiliation,-0.75
humiliation,-0.25
humiliant,-0.5
humidité,-0.6
humidité,-0.25
humide,-0.4
humide,-0.25
humblement,0.6
humble,0.6
humanité,0.25
humanité,0.4
humanitaire,1
humain,0.5
huissier,-0.4
huilé,-0.25
hubris,-0.6
hourra,1
hôtesse,0.6
hostilités,-0.5
hostilité,-0.75
hostilité,-0.5
hostile,-0.75
hostile,-0.5
hospitalité,1
hospitalier,1
hors sujet,-1
hors pair,0.5
hors la loi,-0.5
horrifys,-1
horrifier,-1
horrifié,-0.75
horriblement,-1
horriblement,-0.5
horriblement,-0.5
horrible,-1
horrible,-1
horrible,-0.75
horrible,-0.75
horrible,-0.5
horrible,-0.5
horreurs,-1
horreurs,-1
horreur,-1
horreur,-1
horreur,-1
horizon,0.25
hordes,-0.6
horde,-0.75
hôpitaux,-0.25
hooligans,-0.8
hooligan,-0.5
hoodium,-1
honteux,-1
honteux,-1
honteux,-0.5
honteusement,-0.5
honte,-1
honorer,0.8
honorer,1
honoré,1
honorable,0.5
honorable,0.5
honorable,0.8
honneur,1
honnêteté,0.5
honnête,0.75
homosexuel,-0.25
homosexualité,-0.25
hommage,0.5
hommage,0.6
homicide involontaire,-1
homicide,-1
homicide,-0.5
holocauste,-1
ho hum,-1
historique,0.4
hilarité,0.8
hilarant,-1
hilarant,1
hightailed,-0.4
hightail,-0.4
highspirited,1
hideux,-0.75
hideusement,-1
hideur,-1
heureux,0.25
heureux,0.75
Heureusement,0.5
Heureusement,0.5
Heureusement,1
hétéroclite,-0.25
hésiter,-0.5
hésité,-0.8
hésitation,-1
hésitation,-0.25
hésitant,-1
hésitant,-0.6
herse,-1
héros,0.6
héros,0.75
héros,0.8
héroïsme,1
héroiser,0.4
héroïquement,1
héroïque,1
héroïque,1
héroïne,-0.5
héroïne,0.5
héritage,0.6
hérissé,-0.6
hérétique,-0.8
hérétique,-0.5
hérésie,-0.5
hémorragie,-1
hellion,-1
hellfire,-1
hélé,0.5
Hélas,-0.4
hégémoniste,-1
hégémonisme,-1
hégémonie,-0.25
hédonistique,-1
hébéter,-0.4
héberger,-0.4
hébergement,0.4
hâve,-0.5
hautainement,-0.8
hautain,-0.75
haut lourd,-1
haut de gamme,-0.25
haut de gamme,0.4
Haut,1
haussier,-0.8
hausser les épaules,-0.25
hâtivement,-0.4
hâte,-0.6
haschisch,-0.25
Harridan,-1
harpie,-0.25
harmoniser,0.8
harmonieusement,0.5
harmonie,0.5
hargneux,-0.8
hargneusement,-1
Hardliners,-0.25
hardiment,0.25
harceleurs,-1
harceleur,-1
harceler,-1
harceler,-0.75
harceler,-0.75
harceler,-0.5
harcèlement,-1
harcèlement,-0.8
harcèlement,-0.75
harcelé,-1
harcelé,-0.5
harcelant,-1
harasses,-1
harangue,-0.8
hanté,-0.8
hanté,-0.75
hante,-0.8
hangars,-0.25
handicapé,-0.8
halluciner,-0.6
hallucination,-0.5
halètement,-0.8
haine,-0.75
haine,-0.5
haine,-0.5
haie,-1
hacks,-0.6
hacker,-1
hacher,-0.25
hacher,-0.25
haché,-0.25
hache,-1
hache,-0.4
hachage,-0.25
habituel,0.4
habiliter,0.5
habileté,0.8
habilement,0.8
habilement,1
habilement,1
habile,0.5
habile,1
gymnaste,0.25
gutsy,0.8
guillotine,-1
guider,0.6
guide,0.6
gueulé,-0.25
gueule,-0.6
gueulard,-0.8
guerrier,-0.6
guerres,-1
guerre,-0.5
guerre,-0.5
guérissable,0.8
guérison,0.5
guérir tous,1
guérir,0.75
guérir,1
guérilla,-0.25
grumeleux,-0.5
grouse,-1
groupie,-0.25
grotesquement,-1
grotesque,-0.5
grossièrement,-0.8
grossier,-1
grossier,-1
grossier,-0.6
grossier,-0.5
Gros chats,-1
gros chat,-1
gros chat,-1
gronderly,-1
gronder,-1
gronder,-0.75
grondement,-0.6
grondement,-0.25
grondé,-1
grognements,-0.6
grognement,-0.5
grogné,-0.6
groggy,-0.8
grizzly,-0.8
grippe,-0.75
grippe,-0.5
grincheux,-1
grincheux,-0.8
grincheux,-0.8
grincer,-1
grincer,-0.8
grincer,-0.4
grincements,-1
grincement,-0.5
grinçant,-0.25
grimper,-0.25
grimace,-1
grimace,-0.5
grille,-1
grille,-1
grignoter,-0.25
grignote,-0.25
griffe,-0.6
griefs,-1
grief,-0.5
grenade,-0.6
grêle,-0.8
greffer,-1
gréeur d'élections,-1
gravité,-0.25
grave,-0.5
gratuit,0.5
gratuit,0.8
gratuit,1
grattage,-0.6
gratifies,1
gratifié,1
gratification,0.5
gratifiant,1
gratifiant,1
gratifiant,1
grassement,1
gras,-0.5
grappin,-0.4
grappes,-0.25
granulation,-0.6
grands-pères,0.6
grandiose,0.5
grandiloquent,-0.6
grandeur,0.5
grandeur,0.75
grandement,-0.5
grande capacité,1
grand-père,0.6
grand-mère,0.6
graisseux,-0.5
graisse,-0.5
graduations,0.8
gracieux,0.75
gracieusement,0.75
grâce,1
gouvernement,-0.5
gouverne,0.4
gouttière,-0.4
gouttes,-0.4
gouttelettes,-0.25
goutte,-0.8
goutte,-0.25
goût,0.8
gourous,0.6
gourou,0.6
Goujon,0.6
goujat,-0.4
gouge,-0.8
gosse,-1
gorille,-0.25
gorge folle,-0.5
gorge,-0.25
Gopher,-0.25
goofy,-0.25
goof,-0.25
goo,-0.25
gonfler,-0.6
gonflé,-0.75
gonflé,-0.5
gonflé,-0.25
gommage,-0.25
goggly,-0.25
godspeed,0.4
gluant,-0.25
glousser,0.5
gloussé,0.8
glouglou,-0.25
glorification,1
glorieusement,0.5
gloires,1
gloire,0.75
gloire,1
global,0.4
glitz,0.6
glissé,-0.6
glapissant,-0.6
glamour,0.8
gitan,-0.25
girly,-0.25
gimps,-0.8
gimmicks,-0.4
gimmick,-0.25
gigue,-1
giggler,-0.25
gigantesque,0.25
gifler,-0.5
gibber,-1
gesticulant,0.25
gérer,0.4
gercée,-1
gentillesse,0.8
génocide,-1
génie,0.5
génial,0.5
génial,0.75
générosité,0.75
généreux,0.5
généreux,0.5
généreusement,1
générations,0.4
gêné,-0.4
gênant,-0.75
gênant,-0.5
gênant,-0.5
gémit,-0.25
gémissements,-1
gémissements,-0.6
gémissement,-1
gémissement,-0.8
gémissement,-0.75
gémissement,-0.25
gémissant,-0.25
gémi,-0.8
gelé,-0.25
gel,-0.75
gel,-0.4
gel,-0.25
geekier,-0.25
geek,-0.6
gaze,-0.25
gauche,-1
gauche,-0.25
gâteaux chauds,1
gâteau chaud,1
gâté,-1
gâté,-0.6
gaspilleur,-0.5
gaspiller,-1
gaspillage,-1
gaspillage,-1
gardiens de la paix,0.8
gardiens,0.8
gardien,-0.4
Gardien,0.1
garderie,0.6
garde,-0.25
garçon,0.25
garantir,0.5
garantie,0.25
garantie,0.75
garant,1
garance,-0.8
gangster,-1
gangster,-0.6
gang,-0.8
gambader,0.5
galles,-1
galerie,0.4
gale,-1
gale,-0.8
galbé,0.8
galanterie,0.5
galamment,0.5
gains,0.5
gains,1
Gain,0.75
gaieté,0.5
gaieté,0.5
gaieté,1
gaieté,1
gaieté,1
gaiement,1
gaiement,1
gai,1
gagner,0.75
gagné,0.5
gagne,0.5
gagnants,0.8
gagnant,0.75
gagnant,0.75
gage,0.25
gag,-0.5
gaffes,-1
gaffe,-0.5
gaffe,-0.5
gaffe,-0.25
gâchis,-1
gâcher,-0.5
fuyez,-0.75
futuriste,0.25
futuriste,1
futilité,-0.5
futilement,-0.25
futile,-1
fustiger,-1
fustiger,-1
fusion,-0.25
fusil à pompe,-0.4
fusil,-0.4
fusil,-0.4
fusées éclairantes,-1
fusées,-0.25
furtif,-0.4
furtif,-0.25
furieux,-1
furieux,-0.75
furieux,-0.75
furieux,-0.75
furieux,-0.75
furieusement,-1
fureur,-0.5
funérailles,-0.8
fumisterie,-0.25
fumier,-0.6
fumeur,-0.25
fumée qui souffle,-0.5
fumée,-0.75
fumée,-0.25
fumant,-1
fumant,-0.5
fumant,-0.25
fulminer,-0.25
fuites,-0.8
fuite,-0.8
fuite,-0.5
fuite,-0.5
fuit,-0.5
fuir,-0.75
fugitifs,-1
fugitif,-0.5
fugace,-0.4
fuckheads,-1
fuckhead,-1
fuckfest,-0.8
fuckface,-1
ftw,1
frustrer,-1
frustré,-0.75
frustre,-0.5
frustrations,-1
frustration,-1
frustrant,-1
frustrant,-0.5
fruits,0.6
frugal,0.25
fructueux,0.5
froussard,0.1
frottis,-0.5
front de mer,0.25
froncer les sourcils,-0.5
froisser,-1
froisser,-0.6
froissement,-0.6
froissé,-0.6
froideur,-0.5
froidement,-0.75
froidement,0.25
froid,-0.75
froid,-0.5
frivole,-0.5
frit,-1
frissons,-0.25
frissons,1
frissonner,-1
frisson,-0.6
frisson,-0.5
frisson,0.5
fripon,-0.8
fringant,0.5
fringant,0.75
Frikine,-0.4
friggin,-0.25
frictions,-0.25
friction,-1
friction,-0.25
fretting,-0.8
frette,-0.5
frère,0.4
fréquenter,-0.4
frénétiquement,-1
frénétiquement,-0.8
frénétiquement,-0.25
frénétique,-0.75
frénétique,-0.5
frénétique,-0.5
frénésie,-0.75
frémissant,-0.6
frémir,-0.5
frêle,-0.8
frelaté,-0.5
fredonner,-1
freakshow,-0.8
freakout,-0.6
Freak,-0.8
frauduleux,-0.75
fraudeurs,-1
fraudeur,-1
frauder,-1
frauder,-1
frauder,-0.25
fraude,-1
fraude,-0.75
fraternité,1
fraternel,0.5
fraternel,0.75
frapper,-0.8
frapper,-0.6
frappé,-0.5
frappé,-0.25
frappé,0.75
frappe,-0.6
frappant,0.5
franchise,0.25
frais,-0.6
fraîcheur,0.6
fragmenté,-0.6
fragilités,-0.8
fragilité,-0.8
fragile,-0.5
fragile,-0.5
fracture,-0.5
fracasser,-0.75
foyer,0.6
fourré,-0.25
fourrage,-0.25
fournir,0.8
fournir,0.8
fourmis,-0.25
fourbe,-0.5
foule,-0.8
fouiner,0.25
fouiller,-0.6
fougueux,0.5
fougueuse,1
fouetter,-0.8
fouetter,-0.4
fouetté,-0.8
fouetté,-0.8
fouets,-0.25
fouet,-0.25
foudroyé,-0.4
fou furieux,-0.5
fou de joie,0.75
fou,-1
fou,-1
fou,-0.75
fou,-0.25
fortune,0.5
fortuitement,1
fortuit,1
fortifier,0.6
forteresse,-0.25
forte,0.8
fort,0.5
fornication,-0.4
formule,0.4
formidable,0.75
forgé,-1
forgé,-0.5
forclusion,-0.8
forcer,-0.5
forcé,-0.8
forcé,-0.5
force,0.5
fondu,-0.6
fondé sur des principes,0.8
fondation,0.4
fondateur,0.4
fondamentalisme,-0.25
fondamental,0.1
fond,0.4
fond,0.5
foncé,-0.6
follement,-1
follement,-1
follement,-0.8
follement,0.75
follement,1
folie,-0.8
folie,-0.75
folie,-0.4
foiré,-1
foiré,-0.5
Foi,1
fœtus,-0.25
focal,0.4
fluctuation,-0.25
floutant,-0.4
flou,-1
flou,-1
flou,-0.5
flou,-0.5
flou,-0.4
flotte,-0.25
flottable,0.5
florissant,0.5
floral,0.6
flops,-0.25
flop,-0.25
flocons,-0.8
floconneux,-1
flocon,-1
flirter,0.25
flipper,-0.5
flimflam,-1
flexion musculaire,-1
flexible,0.6
fleurir,0.8
fleuri,0.6
fleuri,0.8
flétrissement,-1
flétrir,-1
flétri,-1
flegme,-0.8
fléchit,-0.6
fléché,-0.8
fléau,-0.5
fléau,-0.5
flatteringly,0.8
flatter,-1
flatter,0.25
flasque,-0.8
flasque,-0.5
flareups,-0.25
flâner,-0.25
flâné,0.4
flamboyant,-0.25
flamber,-0.25
flambé,-0.8
flakieness,-1
flakey,-1
flak,-0.25
flairs,-1
flair,0.25
flailing,-0.8
flagrant,-0.8
flagrant,-0.6
flagrant,-0.5
flagrant,-0.5
fissures,-0.6
fissures,-0.6
fissuré,-0.5
fissure,-0.5
firestorm,-0.8
finesse,0.8
finement,0.8
finagle,-0.4
Fils de pute,-1
fille,0.6
figure de proue,-0.25
fiévreux,-1
fièvres,-0.8
fièvre,-0.8
fiesta,0.8
fierté,0.25
fièrement,0.8
fier,0.75
fidélité,0.5
fidélité,0.75
fidélité,1
fidèlement,0.5
fidèle,0.75
fidèle,1
fiction,-0.25
fictif,-0.5
fictif,-0.25
fichu,-0.25
fibbing,-0.8
fiasco,-0.75
fiancé,0.25
fiable,0.5
fiable,1
fiabilité,1
Feuilleter,0.4
Feu,-0.25
fétide,-1
fête,0.25
fête,0.4
fête,0.75
festoyé,0.6
Festival,0.5
fesser,-0.5
fessée,-0.6
ferveur,0.5
fervent,0.5
fervement,1
fertile,0.75
ferraille,-0.6
férocité,-0.5
férocement,-0.8
féroce,-0.8
féroce,-0.5
fermoir,-0.25
fermeté,1
fermer,-1
ferme,0.75
féodal,-0.25
fendu,-0.4
féminin,-0.25
femelle,0.4
félonies,-1
félin,0.25
féliciter,0.4
féliciter,0.5
féliciter,1
félicité,0.5
félicité,0.75
félicité,1
félicitations,1
félicitation,0.5
feinte,-0.6
feinte,-0.6
feint,-0.6
feindre,-0.6
feindre,-0.5
fécale,-0.8
fébrile,-0.75
favoritisme,-0.4
favoriser,1
favorisé,0.5
favorisé,1
favorise,0.6
favoris,0.8
favorable,0.5
favorable,0.75
faveurs,0.6
fave,1
fav,1
faux,-0.8
faux,-0.75
faux,-0.75
faux,-0.75
faux,-0.75
faux,-0.6
faux,-0.5
faux,-0.5
faux,-0.5
fauteur de troubles,-0.5
fauteuil roulant,-0.25
faute,-0.75
faute,-0.5
fausseté,-1
fausseté,-1
fausseté,-0.8
fausses couches,-0.8
faussement,-0.5
faussement,-0.25
fausse déclaration,-0.75
fausse couche,-0.5
faufiler,-0.5
fatuité,-0.25
fatique,-1
fatigues,-0.8
fatigué,-1
fatigué,-1
fatigué,-0.8
fatigué,-0.75
fatigué,-0.75
fatigué,-0.25
fatigue,-0.25
fatiguant,-1
fatigant,-1
fatigant,-1
fatigant,-0.5
fatidique,-1
fatidique,-1
fatalités,-1
Fatalité,-0.5
fataliste,-0.8
fatalement,-0.8
fatal,-0.5
fascistes,-1
fasciste,-0.5
fascisme,-1
fasciner,0.5
fasciner,0.6
fasciné,0.6
fascine,0.6
fascination,0.5
fascinante,0.6
fascinant,0.75
fascinant,1
farfelu,-0.8
fardeau,-0.25
farcicalement,-0.25
farceur,-0.25
farce mais provocateur,-1
farce,-0.75
farce,-0.25
fantôme,-0.6
fantoche,-1
fantastique,0.6
fantasmé,0.6
fantaisiste,0.8
fantaisie,0.5
fantaisie,0.5
fanfaron,-0.8
fanfare,0.5
fanatiques,-0.6
fanatiquement,-0.4
fanatique,-1
fanatique,-0.5
fanatique,-0.4
fanatique,-0.25
famine,-0.75
famine,-0.5
familier,0.8
familiarité,0.8
fameusement,0.5
falsifier,-1
falsifier,-0.75
falsifié,-1
falsification,-1
falsification,-0.25
fallacieux,-0.5
fallacieusement,-1
faits,0.4
fait une embardée,-0.8
fait semblant,-0.1
fait rage,-1
fait plaisir,1
fait par l'homme,0.4
fait mal,-0.75
fait des ravages,-1
faisant autorité,0.25
faisablement,0.4
faire semblant,-0.75
faire pipi,-0.6
faire le deuil,-1
faire l'éloge,1
faire étalage,-0.5
faire des reproches,-0.75
faire chier,-1
faire campagne,-0.25
faim,-0.6
faillite,-0.75
faillible,-0.8
Failles,-0.8
faiblesses,-1
faible risque,0.8
faible risque,1
faible d'esprit,-1
faible cote,-1
faible,-1
faible,-0.75
fagots,-0.8
fagot,-0.8
fade,-0.5
fade,-0.25
facilité,0.75
facilité,0.8
facilite,0.6
facilement,-0.25
facilement,0.5
facilement,1
facile à vivre,0.5
facile à utiliser,1
facile,0.8
fâcheux,-0.8
fâcherie,-1
facétieux,-1
facétieusement,-1
fabuleux,0.5
fabuleusement,1
fabriquer,-0.5
fabriqué,-0.6
fabrication,-0.5
fabricants,-0.25
exultingly,0.4
exulter,0.4
exultation,0.4
exultant,0.4
exubérante,0.8
exubérant,1
exubérance,0.5
exubérance,1
extrémité,-0.25
extrémistes,-0.6
extrémiste,-0.6
extrémisme,-0.4
extravagant,0.4
extravagances,0.4
extravagance,0.4
extraterrestre,-0.6
extraordinairement,0.8
extraordinaire,0.75
extorsion,-1
extorquer,-1
extensif,0.5
extatique,1
extases,0.8
extase,0.75
exsangue,-0.4
exquis,0.5
expurger,-1
expulsion,-0.8
expulsion,-0.5
expulser,-1
expulser,-0.75
expulser,-0.6
expulser,-0.5
expulse,-1
expropriation,-0.5
exposer,-0.4
exposer,-0.4
exposé,-0.5
expose,-0.4
explosions,-0.6
explosions,-0.4
explosion,-0.6
explosion,-0.4
explosion,-0.4
explosif,-0.5
exploser,-0.5
explose,-0.6
explorations,0.4
exploration,0.5
explorateur,0.6
explorant,0.6
exploité,-0.5
exploitation forestière,-0.25
exploitation,-1
exploitant,-0.5
exploit,-0.5
explétif,-0.4
expirer,-0.5
expiré,-0.5
expier,-0.25
expiation,-0.25
expertement,0.8
expert,1
expérimenté,0.6
expédition,0.6
expatrié,-0.4
expansif,0.4
expansif,0.4
exotique,0.6
exorcisme,-0.6
exorbitant,-0.6
exorbitant,-0.25
exonéré,0.8
exilé,-0.5
exigu,-1
exigeant,-0.5
exigeant,-0.25
exigeant,-0.25
exhorter,-0.1
exhorbitant,-1
exercé,1
exemption,-0.25
exempter,-0.25
exemple,-0.25
exemple,0.8
exemple,1
exemple,1
exemplaire,0.5
exellent,1
exécution,-1
exécrer,-0.8
excuses,0.6
excusé,-0.25
excréments,-0.8
excrément,-0.8
excorier,-0.8
exclusion,-0.75
exclure,-0.8
exclu,-0.6
exclu,-0.5
excité,-0.6
excité,0.75
excite,0.6
excitation,0.6
excitation,1
excitable,0.6
excessivement,-0.8
excessif,-0.8
excessif,-0.6
excès,-0.25
exceptionnellement,-0.6
exceptionnellement,1
exceptionnel,0.5
exceptionnel,0.75
excentrique,0.4
excentricités,0.4
excentricité,0.4
excellent,1
excellent,1
excellent,1
excellence,0.75
excelle,1
excavé,0.25
excavations,-0.25
exaspérer,-1
exaspérer,-0.75
exaspérément,-1
exaspéré,-1
exaspération,-0.75
exaspérante,-1
exaspérant,-0.25
exalter,0.4
exalter,0.5
exalté,-0.8
exalté,0.6
exalté,0.75
exalté,1
exalté,1
exaltation,0.5
exaltant,0.5
exaltant,1
exaltant,1
exaltant,1
exalément,0.25
exagérer,-1
exagérer,-0.75
exagérer,-0.5
exagérer,-0.4
exagérer,-0.25
exagérément,0.25
exagère,-0.4
exagéré,-0.5
exagéré,-0.5
exagéré,-0.25
exagéré,-0.25
exagéré,-0.25
exagération,-0.5
exacerber,-0.5
évolution,0.25
évolutif,1
évolutif,1
évocateur,-0.4
éviter,-0.5
éviter,-0.5
éviter,-0.25
évitement,-0.8
évité,-1
évite,-0.8
évincer,-0.8
évier,-0.25
éveiller,0.8
éveillé,-0.25
éveillé,0.8
évasion,-0.5
évasif,-0.6
évanouissement,-0.5
évalué,0.25
évaluation,0.25
évaluatif,1
évacuer,-0.25
évacuation,-1
euthanasie,-0.4
euphoriquement,0.8
euphorique,0.75
euphorie,0.5
euphorie,0.5
étui,-0.4
étude,0.25
étreinte,0.75
être en désaccord,-0.5
étrangler,-1
étrangler,-0.5
étrangler,-0.5
étranglements,-1
étranglement,-0.75
étranglé,-1
étranglé,-0.5
étranger,-0.5
étranger,-0.25
étranger,-0.25
étrangement,-0.5
étrange,-1
étrange,-0.5
étourdissant,0.75
étourdir,-0.25
étourdiment,-1
étourdi,-0.75
étourdi,-0.75
étourdi,-0.25
étouffer,-1
étouffer,-0.5
étouffer,-0.5
étouffé,-0.75
étouffant,-1
étouffant,-0.5
étouffant,-0.5
étouffant,-0.25
étouffant,0.4
étonner,0.25
étonner,0.5
étonner,0.5
étonnement,0.5
étonné,0.5
étonné,0.5
étonne,0.5
étonnant,0.5
étonnant,0.75
étonnamment,-0.5
étonnamment,0.5
étonnamment,0.5
étonnamment,0.5
étonnamment,0.5
étonnamment,0.8
étoilé,0.5
étoile,0.6
étincelle,0.1
éternel,0.8
étendre,0.5
éteint,-0.25
éteindre,-0.75
éteindre,-0.6
état septique,-0.25
état de préparation,1
étancher,0.5
étanchement,-0.25
était comme,0
étaient comme,0
étage,-0.25
établi,0.4
estropiés,-0.5
estropié,-0.5
esthétique,0.25
esthétique,0.25
est tombée,-0.5
est comme,0
essoufflement,1
essoré,-0.25
essentiel,0.6
esprits,0.25
esprit qui souffle,1
esprit,0.5
esprit,0.6
esprit,0.8
espoir,1
espionnage,-0.6
espiègle,1
espérer,0.5
espère,0.6
espérant,0.4
espérait,-1
ésotérique,-0.4
escroqueries,-0.5
escrocs,-1
esclaves,-0.8
esclave,-0.75
esclave,-0.5
esclavage,-0.75
escapade,-1
éruption,-0.6
éruption,-0.5
erroné,-0.75
erreurs de prononciation,-0.25
erreurs,-0.5
erreur de lecture,-0.5
erreur de calcul,-0.8
Erreur,-1
erreur,-0.75
erreur,-0.5
erratique,-0.75
errant,-0.6
errant,-0.5
err gratuit,1
éroder,-1
érodé,-0.6
érode,-0.6
ergoter,-0.8
ergonomique,0.25
éradiquer,-0.6
éradication,-0.6
équivoque,-0.25
équité,1
équitablement,0.5
équitable,0.8
équilibré,0.5
équilibre,0.4
équilibre,0.6
équilibre,0.8
épuiser,-0.8
épuisement,-0.5
épuisé,-0.75
éprouver du ressentiment,-1
éprouvé,0.5
épreuves,-0.75
épreuve de force,-0.4
époux,0.6
épouvanter,-1
épouvanter,-1
épouvantablement,-1
épouvantable,-0.75
épouvantable,-0.5
époustoufler,-0.6
époustouflant,-1
époustouflant,-0.25
épluché,-1
épique,0.8
épineux,-0.75
épineux,-0.5
épine dans mon côté,-1
épine,-0.25
épilepsie,-0.8
épidémie,-0.75
éperdu,-0.75
épave,-0.75
épargnant,0.8
épanouissement,0.8
épanoui,-0.25
envoûtement,0.5
envoûté,0.5
envoûtant,0.6
envieux,-0.5
envier,-0.8
envie,-1
envie,-0.8
envie,-0.8
envie,0.6
enviablement,1
enviable,1
envelopper,-0.4
enveloppé,-0.4
envahisseurs,-0.8
envahisseur,-0.5
envahissant,-0.4
envahi,-1
envahi,-0.6
envahi,-0.5
entrer en collision,-0.5
entrepreneur de pompes funèbres,-0.6
entreprenant,0.75
entraver,-0.5
entraver,-0.5
entraver,-0.5
entrave,-0.8
entraîner par la flatterie,-0.25
entraine toi,0.4
entraînant,0.8
entrailles,-0.4
entorses,-0.8
entorse,-0.8
entiché,0.6
enthousiastes,0.6
enthousiaste,0.5
enthousiasmes,1
enthousiasmer,1
enthousiasme,0.75
enthousiasme,1
entêtement,-0.6
enterrement,-0.5
enterré,-0.6
entaillé,-1
ensorceler,-1
ensoleillement,0.5
ensoleillé,0.6
ensoleillé,0.6
ensemble,0.6
enrouement,-0.8
enrôler,-0.25
enrichissement,1
enrichir,0.5
enregistrer,0.5
enregistré,0.8
enregistre,0.8
enrapt,1
enrages,-1
enrageant,-0.5
enrage,-0.5
enquêteur,-0.25
enquêter,0.25
énoncer,-0.25
ennuyeux,-1
ennuyeux,-1
ennuyeux,-0.75
ennuyeusement,-1
ennuyeuse,-1
ennuyer,-1
ennuyer,-0.75
ennuyer,-0.75
ennuyé,-0.5
ennuis,-1
ennui,-0.8
ennui,-0.5
ennoblir,1
ennemis,-0.5
ennemi,-1
