x,y
judder,-1.0
judiciaire,-0.25
judicieusement,0.5
jugeote,1.0
juger,0.4000000000000001
jugulaire,-0.4000000000000001
junked,-0.8000000000000002
junky,-1.0
junkyard,-0.25
junte,-0.25
jurer,-1.0
juridiction,-0.25
juré,-0.8000000000000002
juste,0.75
justement,0.75
justesse,1.0
justice,0.8000000000000002
justifiable,0.8000000000000002
justificatif,0.75
justification,0.25
justifier,0.525
justifié,1.0
jutter,-1.0
jutters,-1.0
juvénile,-0.55
juxtaposition,-0.25
kamikaze,-1.0
keynote,0.4000000000000001
kidnapper,-0.5
kidnappé,-1.0
kook,-0.25
kooky,-0.25
kyste,-1.0
l'avance,0.5
l'état de l'art,0.9
la bombe,1.0
la bêtise,-0.5
la chance,0.875
la chronique,0.10000000000000002
la cohérence,0.5
la compassion,0.75
la convivialité,0.5
la coopération,0.10000000000000002
la corruption,-0.75
la criminalité,-0.75
la critique,-0.6
la créativité,1.0
la cérémonie,0.6
la diarrhée,-1.0
la défense,0.25
la démocratie,0.4000000000000001
la faiblesse,-1.0
la faillite,-1.0
la flexibilité,0.5
la frayeur,-0.75
la grotte,-1.0
la grève,-0.75
la guerre comme,-1.0
la honte,-0.75
la laideur,-0.5
la lenteur,-0.25
la magie,0.25
la main d'oeuvre,-0.4000000000000001
la manie,-0.5
la maîtrise,0.25
la merde,1.0
la méchanceté,-0.5
la nausée,-0.5
la non-violence,0.9
la paresse,-0.5
la passion,0.5
la patience,0.5
la pauvreté,-0.75
la perception,-0.25
la perfection,0.5
la perfidité,-1.0
la pollution,0.5
la polygamie,-0.25
la possession,0.6
la prostitution,-0.5
la prévention,0.25
la relance,0.5
la rougeur,-1.0
la répréhension,-1.0
la sincérité,1.0
la soif,-0.25
la sorcellerie,-0.25
la sororité,0.5
la stabilité,0.5
la terreur,-1.0
la tourmente,-0.5
la toux,-0.8000000000000002
la tragédie,-0.75
la triche,-1.0
la violence,-0.5
la vulgarité,-1.0
labeur,-0.8000000000000002
laborieusement,-1.0
laborieux,-0.525
labyrinthe,-0.25
labyrinthes,-0.4000000000000001
laconique,-0.6999999999999998
lacunes,-1.0
laid,-0.75
laisser tomber,-1.0
lambiner,-0.25
lame de rasoir,0.3
lamentablement,-1.0
lamentation,-1.0
lamenter,-0.75
lance,-0.4000000000000001
lancé,0.0
langoureusement,-0.10000000000000002
langueur,-0.10000000000000002
languir,-0.5
lapidé,-0.6
laquais,-0.25
larbin,-0.25
largué,-0.4000000000000001
larmes,-0.5
larmoyant,-1.0
larves,-0.25
lassitude,-0.75
latence,-0.25
latent,-0.25
latrines,-0.6
lawyered,-0.6
laxatif,-0.6
le chaos,-0.75
le coeur lourd,-0.5
le concierge,0.10000000000000002
le coucher du soleil,0.6
le diabolisme,-1.0
le déni,-0.75
le mal du pays,-0.75
le malheur,-0.5
le néant,-0.25
le piratage,-1.0
le plus bas,-0.75
le plus cruel,-1.0
le plus fin,0.5
le plus fort,0.75
le plus fou,-0.25
le plus intelligent,0.8000000000000002
le plus laid,-0.5
le plus net,1.0
le plus rapide,0.6
le plus simple,0.4000000000000001
le plus sombre,-0.6
le plus sûr,1.0
le plus étrange,-0.375
le progrès,0.75
le regret,-0.75
le respect,0.5
le soulagement,0.5
le tabac,-0.25
lecteurs,0.10000000000000002
lent,-0.25
lentement,-0.25
les abus,-0.5
les accidents,-0.6
les amoureux,0.25
les ancêtres,0.25
les atouts,0.5
les auteurs,-0.8000000000000002
les cochons,-1.0
les criminels,-1.0
les doigts dans le nez,1.0
les doutes,-0.5
les fouilles,-0.25
les hémorroïdes,-1.0
les inconvénients,-1.0
les infiltrés,-0.6
les insultes,-0.5
les judders,-1.0
les liaisons,0.6
les luxes,0.8000000000000002
les maladies,-1.0
les marchés,0.10000000000000002
les monuments,0.6
les plaisirs,1.0
les prisonniers,-0.8000000000000002
les préjugés,-1.0
les pénuries,-1.0
les requins,-0.4000000000000001
les rides,-0.5
les salaires,0.4000000000000001
les vacances,0.8000000000000002
les victimes,-0.75
les yeux bandés,-0.6
les échecs,-0.5
les étendues,0.4000000000000001
lesbienne,-0.25
lever du soleil,0.6
leçon,0.4000000000000001
liaison,-0.5
liberté,0.75
libertés,1.0
libre,-0.425
librement,1.0
libère,0.6
libéré,0.8000000000000002
licencieux,-1.0
licencié,-0.8000000000000002
ligne dure,-0.625
ligue,0.25
limace,-0.75
limite,-0.25
limites,-0.25
limité,-0.5
limoneux,-0.25
limpide,-0.8000000000000002
lisibilité,0.8000000000000002
lisible,0.65
lisse,0.5666666666666668
liste de contrôle,0.10000000000000002
livide,-0.75
livraison,0.6
lobbyiste,-0.25
locaux,0.25
loisir,0.6
long,-1.0
longs,-0.25
longue,-0.25
louable,0.75
louanges,1.0
louer,0.55
loup,-0.25
louper,-1.0
lourd,-0.47
lourdaud,-1.0
lourdement,-0.75
loué,0.25
lubrique,-0.25
lucide,0.25
lucidement,0.25
ludique,0.5
lugubre,-0.5
luminesced,0.4000000000000001
lumière des étoiles,0.6
lustre,0.5
lustré,0.5
luttant,-0.5
lutte,-0.575
lutter,-0.45
luttes,-0.5
lutté,-0.5
luxe,0.5
luxueux,0.75
luxure,-0.25
luxuriant,0.3
luxuriate,0.8000000000000002
lyre,0.4000000000000001
lâche,-0.9
lâcher,-0.4000000000000001
lâches,-1.0
lâcheté,-0.5
lèpre,-1.0
légal,0.25
légalement,0.8000000000000002
légalisé,0.6
légendaire,0.75
légitime,0.775
légitimement,1.0
légèreté,-0.20000000000000004
lépreux,-0.6
lésé,-0.5
macabre,-0.75
machiavélique,-1.0
madden,-1.0
mafia,-0.8000000000000002
magique,0.75
magistral,1.0
magnanime,0.6
magnanimement,0.6
magnificence,0.75
magnifiquement,0.9499999999999998
magnétisme,0.25
maigre,-0.9
majestueux,0.625
majesté,0.5
majordome,0.4000000000000001
majorer,0.6
majorité,0.25
mal,-0.75
mal aimer,-1.0
mal aimé,-0.5
mal aligné,-1.0
mal au dos,-1.0
mal aux dents,-1.0
mal calculé,-0.8000000000000002
mal comprendre,-0.75
mal compris,-0.75
mal conseillé,-1.0
mal conçu,-1.0
mal de tête,-0.5
mal du pays,-1.0
mal défini,-1.0
mal formé,-1.0
mal informé,-0.5
mal intentionné,-0.5
mal interpréter,-0.5
mal interprété,-0.8000000000000002
mal nourri,-1.0
mal orienté,-0.8000000000000002
mal renseigné,-1.0
mal se comporter,-1.0
mal trempé,-1.0
mal trié,-1.0
mal utilisé,-1.0
mal à l'aise,-0.9499999999999998
mal évaluer,-0.8000000000000002
mal-être,-0.25
malade,-0.75
maladie,-0.8333333333333334
maladif,-0.5
maladivement,-1.0
maladresse,-0.775
maladroit,-0.875
maladroitement,-0.8000000000000002
malaise,-0.625
malchance,-0.3
malchanceux,-0.5
malentendu,-0.75
malentendus,-0.8000000000000002
malformation,-1.0
malheur,-0.625
malheureusement,-1.0
malheureux,-0.8333333333333334
malheurs,-1.0
malhonnête,-1.0
malhonnêtement,-1.0
malicieusement,-1.0
malicieux,-0.65
malignité,-1.0
malin,-0.5
malmené,-0.4000000000000001
malodorant,-1.0
malpronounce,-0.25
maltraité,-1.0
malveillant,-0.75
malédict,-1.0
malédiction,-0.75
malédictions,-0.8000000000000002
mamelons,-0.25
manette,-0.25
mangling,-1.0
maniable,0.8000000000000002
maniaque,-0.5
manifestants,-0.6
manifesté,0.25
manille,-0.6
manipulateur,-0.5
manipulation,-1.0
manipuler,-0.65
manipulé,-0.6
maniéré,0.6
manquant,-0.75
manque,-0.5833333333333334
manque d'importance,-0.8000000000000002
manque de fiabilité,-1.0
manque de remords,-1.0
manquer,-1.0
manquer de,-0.75
manquer de respect,-1.0
manqué,-0.5
manteau de sucre,-1.0
mar,-0.5
marais,-0.6
marasme,-0.5
marchander,-0.6
marcher,-0.25
marge de manœuvre,0.4000000000000001
marginal,-0.4000000000000001
mariage,0.6
mariages,0.6
marier,0.6
marmonner,-0.6
martial,-0.4000000000000001
martyr,-0.4000000000000001
martyre,-0.5
martyre cherchant,-1.0
martèlement,-0.4000000000000001
marécageux,-0.6
masculin,0.4000000000000001
masculinité,-0.25
massacre,-0.5
massacres,-1.0
masse,-0.6
massivement,-0.25
maternel,0.8000000000000002
maternité,0.6
matrone,0.10000000000000002
mature,0.75
maturité,1.0
matérialisme,-0.6
matérialiste,-0.6
maudire,-1.0
maudit,-0.5
maugréé,-0.8000000000000002
mauled,-0.8000000000000002
maussade,-1.0
mauvais,-0.5
mauvais pour la santé,-0.75
mauvais traitement,-1.0
mauvaise conduite,-0.5
mauvaise gestion,-1.0
mauvaise qualité,-1.0
mauvaise utilisation,-1.0
mauvaise évaluation,-0.8000000000000002
mauvaises herbes,-0.25
mauviette,-0.625
maux,-1.0
maux de dos,-1.0
maux de tête,-0.75
mawkishness,-0.25
maximum,0.4000000000000001
maîtrise,0.10000000000000002
maîtriser,0.25
meilleur,0.65
meilleur performant,1.0
meilleure vente,1.0
menace,-0.6666666666666666
menacer,-0.75
menacé,-0.5
menaçant,-0.7799999999999999
mendiant,-0.5
mendicité,-0.5
mendier,-0.75
menotté,-0.4000000000000001
mensonge,-0.6375
mensonger,-0.9
menteur,-0.25
mentor,0.8000000000000002
menue,0.6
mercenaire,-0.25
merci,0.6
merde,-0.8333333333333334
merdique,-1.0
merveille,0.875
merveilles,1.0
merveilleuse,1.0
merveilleusement,0.9166666666666666
merveilleux,1.0
messie,1.0
mettre en péril,-1.0
mettre fin,-0.8000000000000002
meurt,-0.8000000000000002
meurtre,-0.75
meurtres,-1.0
meurtrier,-1.0
meurtrière,-1.0
mieux connu,0.8000000000000002
mieux que prévu,1.0
mignonne,0.75
militantisme,-0.8000000000000002
mimétisme,-0.6
mince,0.6
mindfuck,-1.0
mindfucker,-1.0
minimiser,-0.25
minorité,-0.25
minuscule,-1.0
miné,-0.75
miracle,0.75
miraculeuse,1.0
miraculeusement,1.0
miraculeux,0.5
mirage,-0.25
miroiter,0.25
mis à la porte,-0.5
misbehaved,-1.0
mise en commun,-0.25
mise en garde,-0.25
mistifié,-1.0
misère,-0.625
misères,-0.5
misérable,-0.75
misérablement,-0.75
miséricordieusement,0.6
miséricordieux,0.5
mite,-0.25
miteux,-0.8000000000000002
mode,-0.25
moderne,0.6
modeste,0.75
modestie,0.5
modifier,0.275
modèle,0.4000000000000001
modérateur,0.4000000000000001
moelle,-0.4000000000000001
moindre,-0.25
moins cher,0.9499999999999998
moins connu,-0.25
moins développé,-0.625
moisissure,-1.0
molester,-0.8000000000000002
molotov,-0.25
mon chéri,0.6
mondialement célèbre,1.0
monopolise,-0.6
monopoliser,-0.6
monopolisé,-0.6
monotone,-0.6
monsieur,0.25
monstre,-0.55
monstres,-0.8000000000000002
monstrueusement,-1.0
monstrueux,-0.5
monstruosité,-0.5
montagnes russes,-1.0
monté en flèche,0.4000000000000001
monumental,0.8000000000000002
monumentalement,0.8000000000000002
monétaire,0.4000000000000001
mopey,-1.0
moquerie,-0.4166666666666667
moqueur,-1.0
moqué,-1.0
moral,0.10000000000000002
morale,0.8000000000000002
moralité,0.5
morbide,-0.5
morbidité,-1.0
morceaux,-0.25
mordant,-0.8000000000000002
mordre,-0.6
morgue,-0.8000000000000002
moribond,-0.5
morne,-0.75
morphé,-0.4000000000000001
morsure de serpent,-1.0
mort,-1.0
mort pas cher,1.0
mort sur,1.0
mort-né,-1.0
mortalité,-0.5
mortel,-0.5
mortellement,-1.0
mortels,-0.25
mortier,-0.4000000000000001
mortiers,-0.4000000000000001
mortifiant,-1.0
mortification,-0.75
mortifier,-1.0
mortifié,-1.0
mortinaissances,-1.0
mortuaire,-0.8000000000000002
motivant,1.0
motivation,0.8000000000000002
motiver,0.8000000000000002
motivé,0.5
mottes,-0.4000000000000001
mou,-0.8666666666666667
mouchard,-1.0
mouche du coche,-1.0
moudre,-0.25
moue,-0.25
mourir de faim,-0.8000000000000002
moustique,-0.25
mouvement lent,-0.625
mouvementé,0.4000000000000001
multi-polarisation,-1.0
multi-usage,1.0
mural,0.10000000000000002
musaraigne,-0.75
museau,-0.5
muselé,-0.4000000000000001
musical,0.6
mutant,-0.25
mutilation,-1.0
mutilé,-1.0
mutinerie,-1.0
mutuel,0.6
myope,-1.0
myopie,-0.6
mystifier,-0.25
mystère,-0.4000000000000001
mystérieusement,-0.5
mystérieux,-0.4000000000000001
mythe,-0.25
méandre,0.25
méchamment,-0.8125
méchanceté,-0.96
méchant,-0.75
méconnu,-0.625
mécontent,-0.9166666666666666
mécontentement,-1.0
mécontenter,-1.0
mécontents,-1.0
mécréants,-1.0
mécène,0.10000000000000002
médaille,0.25
médecin,-0.25
médiocre,-0.75
médire,-1.0
médisance,-1.0
méditatif,0.6
méditer,0.6
médité,0.6
méfait,-1.0
méfaits,-0.8000000000000002
méfiance,-0.625
méfiant,-0.8000000000000002
mélancolique,-1.0
mélodramatique,-0.25
mélodrame,-0.25
mémorable,0.5
ménage,0.6
ménage à trois,0.25
mépris,-0.75
méprisable,-0.75
méprisant,-0.625
méprise,-1.0
mérite,0.875
méritoire,0.5
mésange,-0.25
mésaventure,-0.5
métaphorique,0.25
métastase,-0.6
méthodique,-0.25
méticuleusement,-0.4000000000000001
méticuleux,0.25
métier,0.25
métier à tisser,-0.5
métiers à tisser,-0.4000000000000001
mêler à,-0.6
mêlée,-0.4000000000000001
môle,-0.4000000000000001
mûr,0.5
mûrement,1.0
mûrir,0.8000000000000002
nab,-0.6
naissance,0.6
nappe,0.25
narcotique,-0.8000000000000002
naturaliste,0.6
naturel,0.6
naufrage,-0.375
naufragé,-0.8000000000000002
nauséabond,-1.0
nauséats,-1.0
nauséeux,-0.8333333333333334
navré,-0.5
naïve,-0.25
naïvement,0.15000000000000002
ne fonctionne pas,-1.0
ne pas croire,-0.75
ne pas tenir compte,-0.6
ne répond pas,-0.9
ne tient pas compte,-0.6
ne voulant pas,-0.8000000000000002
nectar,0.6
neige fondante,-0.4000000000000001
neige fondue,-0.6
nerfs,-0.4000000000000001
nerveux,-0.53
nettement,-0.25
nettlesome,-0.4000000000000001
nettoie,0.6
nettoyage,0.55
nettoyer,0.75
nettoyeur,0.5
niaisement,-1.0
niaiserie,0.4000000000000001
nicotine,-0.25
nid de poule,-0.8000000000000002
nie,-0.5
nier,-0.775
niggle,-0.25
nightsticks,-0.6
nitpick,-1.0
nitpicking,-1.0
nobel,1.0
noble,0.6750000000000002
nocif,-0.75
noir,-0.25
noirceur,-0.25
noirci,-0.6
noix,-1.0
nomination,0.6
non affecté,1.0
non amarré,-0.25
non approuvé,-0.5
non assuré,-0.8000000000000002
non authentique,-1.0
non autorisé,-0.8000000000000002
non ciblé,-0.8000000000000002
non compétitif,-0.25
non confiance,-1.0
non confirmé,-0.5
non convaincu,-0.5
non crédité,-0.8000000000000002
non digéré,-0.6
non dissous,-1.0
non essentiel,-0.6
non fiable,-0.75
non financé,-0.25
non infecté,0.25
non initié,-0.6
non lavé,-0.6
non lié,-0.25
non modifiable,-0.6
non naturel,-0.75
non officiel,-0.10000000000000002
non organisé,-1.0
non peint,-0.10000000000000002
non programmée,-0.25
non prouvé,-0.8000000000000002
non préparé,-0.75
non sécurisé,-0.25
non testé,-0.4000000000000001
non violent,0.9
non évalué,-0.6
non-conformité,-0.8000000000000002
non-dépendante,-1.0
non-prouvé,-0.25
normalité,0.6
nostalgique,0.4000000000000001
notable,0.6
notables,0.6
notamment,0.6
notoirement,-0.4000000000000001
notoriété,0.25
nourri,0.25
nourrir,0.8000000000000002
nourrir à la cuiller,-0.25
nourrissant,0.8000000000000002
nourriture,0.25
nous anti,-1.0
nouveauté,0.5
noué,-0.25
novice,-0.25
noyer,-0.5
nuage,-0.25
nuageux,-0.25
nuire,-0.875
nuisible,-0.625
nuit,-0.5
nullement intimidé,-0.4000000000000001
numbly,-0.25
nutritif,1.0
nymphes,0.4000000000000001
nègre,-0.75
né,0.6
nébuleusement,-1.0
nébuleux,-1.0
nécessiteux,-1.0
nécrologie,-0.6
négatif,-0.625
négatifs,-0.8000000000000002
néglige,-0.8000000000000002
négligemment,-1.0
négligence,-0.6666666666666666
négligences,-0.6
négligent,-0.6833333333333332
négliger,-0.25
négligé,-0.375
négociateur,-0.4000000000000001
négocier,-0.4000000000000001
némésis,-1.0
népotisme,-0.5
névrose,-0.8000000000000002
oasis,0.5
objection,-0.25
objet,-1.0
obligatoire,-0.5
obligeant,-0.25
obliger,-0.3499999999999999
obligé,-0.4000000000000001
oblique,-0.325
oblitération,-1.0
oblitéré,-0.75
obscur,-0.6
obscurci,-0.6
obscurcissant,-0.25
obscurité,-0.75
obscène,-0.875
obscénement,-1.0
obscénité,-0.5
observateur,0.6
obsession,-0.6
obsessionnel,-0.5
obsessionnellement,-0.6
obsessions,-0.4000000000000001
obsolète,-0.5
obstacle,-0.8000000000000002
obstacles,-0.8000000000000002
obstiné,-0.425
obstinément,-0.65
obstruction,-0.45
obstruer,-0.65
obstrué,-0.8000000000000002
obsédant,-0.6
obséder,-0.4000000000000001
obsédé,-0.325
obtention,0.8000000000000002
obtus,-0.5
obèse,-0.75
obéissance,0.25
obésité,-0.6
occlure,-0.6
occlus,-0.6
occlusion,-0.6
occulte,-0.8000000000000002
occupation,0.10000000000000002
occuper,0.25
odeur,-0.5
odeurs,-0.25
odieusement,-1.0
odieux,-0.65
officieux,-0.4000000000000001
offre,0.10000000000000002
offrir,0.5
oint,0.6
oisif,-0.8000000000000002
ombrageux,-0.8000000000000002
ombragé,-0.5
omelettes,0.4000000000000001
omettre,-0.25
omission,-0.6
omniscient,-0.25
opiniâtre,-0.25
opiniâtreté,-0.25
opium,-0.8000000000000002
opportun,0.5833333333333334
opposition,-0.5
opposé,-0.8000000000000002
oppresseur,-1.0
oppresseurs,-1.0
oppression,-0.5
oppressive,-1.0
opprimer,-0.5
opprimé,-0.25
optimal,1.0
optimisme,1.0
optimiste,0.5833333333333334
optionnel,0.25
opulent,0.8000000000000002
oracle,0.4000000000000001
orage,-0.25
orageux,-0.5
ordonné,0.55
oreiller,0.4000000000000001
oreillons,-0.8000000000000002
organiques,0.4000000000000001
organisation,0.4000000000000001
organisé,0.6
orgasme,0.5
orgueilleux,-1.0
orientation,0.5
ornements,-0.6
orner,0.4000000000000001
orneriness,-0.25
ornières,-0.6
orné,0.4000000000000001
orphelinat,-1.0
orphelins,-1.0
ortie,-1.0
oscille,-0.6
osciller,-1.0
ostensiblement,-0.5
ostraciser,-1.0
otage,-0.5
oubli,-0.8000000000000002
oublie,-0.8000000000000002
oublier,-0.5
oublieux,-0.5
oublis,-0.25
oublié,-0.5
oui,0.8000000000000002
oui en effet,-1.0
ouragan,-0.8000000000000002
outdid,-0.4000000000000001
outplayed,-0.25
outrages,-1.0
outrageusement,-0.8000000000000002
outshone,1.0
ouvertement,0.17499999999999996
ouvrage,-0.25
ouvrages d'art,0.6
ouï-dire,-0.6
ovation,0.6
pacifiquement,0.5
pagaille,-0.75
paiement,-0.10000000000000002
paillard,-0.25
paisible,0.625
paix,0.75
palissade,-0.6
palliatif,-0.10000000000000002
palper,-0.25
palpitant,0.5
palpiter,-0.75
pals,-0.25
pampers,0.6
panacée,0.8000000000000002
panique,-1.0
paniquer,-0.5
paniqué,-0.6
panoramique,0.4000000000000001
paradoxal,-0.25
paradoxalement,-0.25
paradoxe,-0.4000000000000001
paralysant,-1.0
paralyser,-0.775
paralysie,-0.5
paralysé,-0.75
parangon,0.4000000000000001
paranoïa,-0.75
paranoïaque,-0.5
parasite,-0.5
parcimonieux,-0.6
pardonne,0.4000000000000001
pardonner,0.65
pardonné,0.6000000000000001
pardons,0.8000000000000002
parenté,0.8000000000000002
paresse,-1.0
paresseusement,-0.25
paresseux,-0.7250000000000001
parfait,0.85
parfaitement,0.7000000000000001
parfumé,0.5
pari,-0.25
paria,-0.5
parjure,-0.5
parlementer,-0.10000000000000002
parodie,-0.25
parrainer,0.6
partager,0.5
partagé,0.8000000000000002
partenaire,0.8000000000000002
partial,-1.0
partialité,-0.25
participation,0.6
particularité,-0.4000000000000001
particularités,-0.4000000000000001
particulier,-0.25
particulièrement,-0.25
partisan,-0.5
partisans,-1.0
partout dans la ville,-0.25
pas cher,-0.5
pas clair,-0.5
pas favorable,-0.8000000000000002
pas impressionné,-0.5
pas sincère,-1.0
passe,-0.5
passer en contrebande,-0.8000000000000002
passer les menottes,-0.6
passif,-0.75
passionnant,0.75
passionné,0.45
passionnément,0.8000000000000002
passivement,-0.6
passivité,-0.25
patauger,-0.5
paternel,0.6
paternité,0.6
pathétique,-0.75
pathétiquement,-0.5
patiemment,1.0
patriarcal,-0.25
patrie,0.4000000000000001
patriote,0.6
patriotique,0.6
patriotisme,0.25
patronage,0.5
pauvre,-0.5
pauvrement,-0.75
pauvres,-0.8000000000000002
payant,-0.25
payer,-0.10000000000000002
pays de rêve,0.8000000000000002
païen,-0.5
païens,-0.5
peau,-0.6
peeling,-0.4000000000000001
peeve,-1.0
peine,-0.75
peler,-0.25
pellicules,-0.8000000000000002
peluche,0.5
penchant,0.75
pendre,-0.25
pendu,-1.0
penseur,0.5
pensif,-0.25
pension,-0.4000000000000001
pensivement,1.0
pentacle,-0.25
pepping,1.0
peps,1.0
perceptible,0.4000000000000001
perché,0.6
perd,-1.0
perdants,-1.0
perdition,-1.0
perdre connaissance,-0.8000000000000002
perdu,-0.75
perfectionné,1.0
perfide,-0.75
perfidie,-1.0
performance,0.4000000000000001
perfunctorily,-0.25
perk,1.0
perlé,-0.25
permanent,-0.25
permettre,0.525
permis,0.8000000000000002
pernicieux,-0.5
perplexe,-0.9
perplexité,-0.75
perpétuation,-0.4000000000000001
perpétuel,-0.4000000000000001
perpétuité,-0.4000000000000001
persistance,0.4000000000000001
personnalisé,0.8000000000000002
perspectives,0.6
perspicace,0.8000000000000002
perspicacité,0.5
persécute,-1.0
persécuter,-0.875
persécution,-0.5
persécuté,-1.0
persévérance,1.0
persévérer,1.0
pertes,-0.8000000000000002
pertinemment,-0.25
pertinent,0.6000000000000001
perturbateur,-0.5
perturbation,-0.875
perturber,-0.9
perturbé,-0.75
pervers,-0.75
perversement,-1.0
perversion,-0.75
perversité,-1.0
pervertir,-0.5
perçant,-0.25
pessimisme,-0.75
pessimiste,-0.75
peste,-0.75
pestes,-1.0
pestilentiel,-1.0
petit,-0.375
pettifog,-0.25
peu,-0.25
peu apprécié,-1.0
peu attrayant,-0.5
peu convaincant,-0.75
peu coopératif,-1.0
peu coûteux,0.5
peu glorieux,-0.6
peu impressionnant,-0.8000000000000002
peu orthodoxe,-0.25
peu profond,-1.0
peu rentable,-0.65
peu serviable,-1.0
peu sûr,-0.75
peur,-0.75
phare,0.6
pharmaceutique,-0.4000000000000001
philanthrope,1.0
philanthropie,1.0
philosophe,0.4000000000000001
philosophies,0.4000000000000001
phobie,-0.5
phobique,-0.5
physique,0.4000000000000001
phénoménal,1.0
phénoménalement,1.0
picorer,-0.25
picotement,-1.0
picoter,-1.0
pics,0.10000000000000002
pied,-0.25
pierre angulaire,0.6
pierres tombales,-0.6
pierreux,-0.25
pillage,-0.5
pillard,-1.0
pilori,-1.0
pilule,-0.25
pincer,-1.0
piner,-0.25
pinprick,-0.8000000000000002
pion,-0.4000000000000001
piquants,-1.0
pique-nique,0.6
piquer,-0.6666666666666666
piquet,-1.0
piquets,-0.25
piquets de grève,-0.5
piqueté,-0.25
piqué,-0.26666666666666666
piqûre,-0.5
pirate,-0.10000000000000002
pire,-0.625
pisse,-0.6
pisser,-0.6
pisses,-0.8000000000000002
pissé,-0.5
pistes,0.4000000000000001
pistolet,-0.45
pitié,0.0
pitoyable,-0.8666666666666667
pitoyablement,-1.0
pitre,0.10000000000000002
pittoresque,0.75
piège,-0.6
pièges,-0.5
piégeage,-1.0
piégé,-0.75
piété,0.5
plagiat,-1.0
plagier,-1.0
plaider,-0.4000000000000001
plaidoirie,-0.4000000000000001
plaidoyer,0.6
plaidoyers,-0.4000000000000001
plaidé,-0.4000000000000001
plaindre,-0.5
plainte,-0.75
plaintes,-1.0
plaintivement,-0.8000000000000002
plaisant,1.0
plaisanter,0.25
plaisanterie,0.6
plaisir,0.5
planification,0.25
plasticky,-1.0
plein d'entrain,1.0
pleine conscience,1.0
pleinement,0.4000000000000001
pleure,-1.0
pleurer,-1.0
pleureuse,-1.0
pleurnicher,-1.0
pleurs,-0.75
pleuré,-0.9
pli,-0.25
plomb,-0.8000000000000002
plombé,-0.25
plongeon,-0.25
plonger,-0.4000000000000001
plus,0.25
plus agi,-1.0
plus amusant,0.5
plus brillant,0.6
plus bruyant,-1.0
plus chanceux,0.5
plus chaud,0.6
plus cher,-0.8000000000000002
plus clair,0.8000000000000002
plus connu,0.8000000000000002
plus cool,0.5
plus cruel,-1.0
plus difficile,0.25
plus douce,0.6
plus doux,0.5
plus dur,-0.5833333333333334
plus encombrant,-1.0
plus facile,0.8000000000000002
plus faible,-1.0
plus ferme,-0.25
plus fin,0.6
plus foncé,-0.6
plus fort,-0.25
plus forte,0.5
plus frais,0.8000000000000002
plus gentil,0.8666666666666667
plus gonflé,-1.0
plus hardier,0.5
plus heureux,0.5
plus intelligent,0.5
plus jeune,0.25
plus laid,-1.0
plus lent,-0.25
plus lisse,0.6
plus mince,1.0
plus méchant,-1.0
plus net,1.0
plus pauvre,-0.5
plus pratique,1.0
plus propre,0.8000000000000002
plus pâle,-0.6
plus rapide,0.6
plus riche,0.5
plus robuste,0.8000000000000002
plus spacieux,0.8000000000000002
plus stable,0.6
plus torride,-0.8000000000000002
plus tranquille,0.4000000000000001
plus vendu,0.8000000000000002
plus vite,0.4000000000000001
plus épais,-1.0
plus équilibré,-1.0
plus étrange,-0.6999999999999998
plusses,0.25
pluvieux,-0.25
plébéien,-0.6
pneumonie,-1.0
poids mort,-1.0
poignant,0.04999999999999999
poignard,-0.8000000000000002
poignarder,-1.0
poignardé,-0.5
poignée,-0.325
poing,-0.4000000000000001
point de repère,0.25
pointilleux,-0.4000000000000001
pointu,-0.25
poison,-0.75
polarisation,-0.4000000000000001
poli,0.5
police,-0.25
poliment,1.0
politesse,0.5
politique,0.4000000000000001
pollinisation,0.6
pollue,-1.0
pollueur,-0.5
pollueurs,-0.5
pollué,-1.0
polyvalent,0.6
polémique,-0.25
polémiser,-1.0
pompette,-0.25
pompeux,-0.5
ponctualité,1.0
pooped,-1.0
poopy,-1.0
populaire,0.5
popularisé,0.6
popularité,0.6
porc,-0.5
porcherie,-0.5
porcs,-0.4000000000000001
pored,0.25
porno,-0.6
pornographie,-0.5
pornographique,-0.8000000000000002
portable,0.25
porter secours,0.25
porteurs,-0.6
portion,0.5
positif,0.75
positifs,0.8000000000000002
positivement,0.75
possessif,-1.0
possessivité,-1.0
possédé,-0.6
posthume,-0.25
posture,-0.4000000000000001
posé,-0.25
potable,1.0
potence,-1.0
pouah,-0.25
poubelle,-0.5
pouce en l'air,1.0
pouce vers le bas,-1.0
pouces vers le bas,-1.0
pouces vers le haut,1.0
poudre à canon,-0.4000000000000001
pouffer de rire,0.5
pouilleux,-1.0
poule mouillée,-0.4000000000000001
pourri,-0.65
pourrir,-0.75
pourriture,-0.5
poursuite,-0.5
poursuites,-0.6
poursuivi,-0.8000000000000002
poursuivre,-0.8299999999999997
poursuivre en justice,-1.0
pousse,0.10000000000000002
pousser,-0.5
poussiéreux,-0.6
poussée,-0.4000000000000001
poétiser,1.0
poêlé,-0.4000000000000001
pragmatique,0.8000000000000002
prairie,0.6
pratfall,-0.25
pratique,0.86
premier,0.3
premier de la classe,1.0
premier fuseau,1.0
premier taux,1.0
premier-né,0.6
première,0.6
première classe,0.9
prendre la fuite,-1.0
prendre plaisir,0.75
prescient,0.8000000000000002
pressentiment,-0.125
pression,-0.375
pressions,-0.25
prestige,0.5
prestigieux,1.0
preuve factice,1.0
pricier,-0.25
